 

stn;time;tre200s0;rre150g0;uor200s0;ure200s0;fu3010z0
GRE;202205071530;15.9;0.8;73.7;73.7;11.2
GRE;202205071540;16.5;0.7;69.4;69.4;10.1
GRE;202205071550;17.4;0.0;64.6;64.6;6.8
GRE;202205071600;18.2;0.0;58.3;58.3;10.1
GRE;202205071610;18.4;0.0;56.1;56.1;13.0
GRE;202205071620;18.2;0.0;52.5;52.5;17.3
GRE;202205071630;18.0;0.0;55.2;55.2;14.8
GRE;202205071640;17.4;0.0;61.5;61.5;13.7
GRE;202205071650;16.1;0.0;67.6;67.6;21.2
GRE;202205071700;14.4;0.1;77.4;77.4;28.4
GRE;202205071710;12.5;0.7;87.5;87.5;23.0
GRE;202205071720;12.2;1.1;91.2;91.2;20.2
GRE;202205071730;12.0;2.6;93.2;93.2;13.0
GRE;202205071740;12.0;2.8;94.0;94.0;7.6
GRE;202205071750;12.2;2.8;92.7;92.7;5.8
GRE;202205071800;12.2;3.1;93.9;93.9;4.0
GRE;202205071810;12.2;2.7;93.1;93.1;1.1
GRE;202205071820;12.3;2.4;92.4;92.4;1.8
GRE;202205071830;12.2;1.0;92.8;92.8;2.5
GRE;202205071840;12.2;0.9;94.3;94.3;2.9
GRE;202205071850;12.1;0.9;95.0;95.0;3.6
GRE;202205071900;12.1;0.5;95.3;95.3;3.2
GRE;202205071910;12.0;0.3;96.2;96.2;2.9
GRE;202205071920;11.9;0.2;96.6;96.6;2.2
GRE;202205071930;11.6;0.1;97.2;97.2;1.1
GRE;202205071940;11.3;0.0;97.9;97.9;0.7
GRE;202205071950;10.9;0.0;98.3;98.3;1.4
GRE;202205072000;10.8;0.0;98.7;98.7;1.8
GRE;202205072010;10.8;0.0;99.1;99.1;0.4
GRE;202205072020;10.3;0.0;99.2;99.2;3.6
GRE;202205072030;10.1;0.0;99.2;99.2;3.6
GRE;202205072040;10.0;0.0;99.2;99.2;2.9
GRE;202205072050;9.9;0.0;99.2;99.2;1.8
GRE;202205072100;9.8;0.0;99.2;99.2;2.5
GRE;202205072110;9.8;0.0;99.2;99.2;4.0
GRE;202205072120;9.8;0.0;99.2;99.2;4.7
GRE;202205072130;9.8;0.0;99.2;99.2;4.0
GRE;202205072140;9.5;0.0;99.2;99.2;4.0
GRE;202205072150;9.8;0.0;99.2;99.2;3.2
GRE;202205072200;9.8;0.0;99.2;99.2;3.6
GRE;202205072210;9.7;0.0;99.2;99.2;3.2
GRE;202205072220;10.2;0.0;99.2;99.2;1.4
GRE;202205072230;10.4;0.0;99.2;99.2;3.6
GRE;202205072240;10.2;0.0;99.2;99.2;5.8
GRE;202205072250;10.0;0.0;99.2;99.2;5.4
GRE;202205072300;10.1;0.0;99.2;99.2;4.7
GRE;202205072310;10.1;0.0;99.2;99.2;5.4
GRE;202205072320;10.0;0.0;99.2;99.2;4.7
GRE;202205072330;10.2;0.0;99.2;99.2;5.0
GRE;202205072340;10.6;0.0;99.2;99.2;4.3
GRE;202205072350;10.5;0.0;99.2;99.2;2.9
GRE;202205080000;10.3;0.0;99.2;99.2;5.8
GRE;202205080010;10.3;0.0;99.2;99.2;1.8
GRE;202205080020;10.5;0.0;99.2;99.2;1.1
GRE;202205080030;10.4;0.0;99.2;99.2;0.0
GRE;202205080040;10.3;0.0;99.2;99.2;1.8
GRE;202205080050;10.4;0.0;99.2;99.2;2.5
GRE;202205080100;10.4;0.0;99.2;99.2;3.2
GRE;202205080110;10.0;0.0;99.2;99.2;5.0
GRE;202205080120;9.7;0.0;99.2;99.2;4.0
GRE;202205080130;10.1;0.0;99.2;99.2;1.1
GRE;202205080140;9.9;0.0;99.2;99.2;2.2
GRE;202205080150;10.0;0.0;99.2;99.2;2.2
GRE;202205080200;9.5;0.0;99.2;99.2;1.4
GRE;202205080210;9.3;0.0;99.2;99.2;0.7
GRE;202205080220;9.1;0.0;99.2;99.2;1.1
GRE;202205080230;8.6;0.0;99.2;99.2;2.9
GRE;202205080240;8.7;0.0;99.2;99.2;4.7
GRE;202205080250;9.6;0.0;99.2;99.2;5.0
GRE;202205080300;9.5;0.0;99.2;99.2;6.5
GRE;202205080310;9.7;0.0;99.2;99.2;6.8
GRE;202205080320;9.6;0.0;99.2;99.2;7.6
GRE;202205080330;8.7;0.0;99.2;99.2;4.3
GRE;202205080340;9.0;0.0;99.2;99.2;3.2
GRE;202205080350;9.0;0.0;99.2;99.2;1.1
GRE;202205080400;8.7;0.1;99.2;99.2;0.7
GRE;202205080410;8.4;0.1;99.2;99.2;1.8
GRE;202205080420;8.0;0.1;99.2;99.2;2.5
GRE;202205080430;7.7;0.1;99.2;99.2;2.2
GRE;202205080440;7.5;0.1;99.2;99.2;2.5
GRE;202205080450;7.9;0.1;99.2;99.2;0.7
GRE;202205080500;7.1;0.0;99.2;99.2;0.4
GRE;202205080510;7.6;0.0;99.2;99.2;1.4
GRE;202205080520;8.2;0.0;99.3;99.3;2.9
GRE;202205080530;8.4;0.0;99.3;99.3;2.5
GRE;202205080540;9.3;0.0;99.3;99.3;1.1
GRE;202205080550;10.4;0.0;99.3;99.3;5.4
GRE;202205080600;10.9;0.0;99.3;99.3;6.8
GRE;202205080610;11.1;0.0;99.3;99.3;6.8
GRE;202205080620;11.7;0.0;99.3;99.3;8.3
GRE;202205080630;12.4;0.0;99.3;99.3;9.7
GRE;202205080640;13.0;0.0;99.2;99.2;12.2
GRE;202205080650;13.5;0.0;99.2;99.2;12.6
GRE;202205080700;13.6;0.0;93.2;93.2;16.9
GRE;202205080710;13.6;0.0;86.8;86.8;16.2
GRE;202205080720;13.5;0.0;86.1;86.1;17.6
GRE;202205080730;13.6;0.0;86.4;86.4;13.7
GRE;202205080740;13.9;0.0;85.6;85.6;14.0
GRE;202205080750;14.3;0.0;84.2;84.2;17.3
GRE;202205080800;14.3;0.0;83.5;83.5;18.0
GRE;202205080810;14.6;0.0;81.6;81.6;22.7
GRE;202205080820;14.9;0.0;81.3;81.3;19.4
GRE;202205080830;14.8;0.0;79.8;79.8;20.5
GRE;202205080840;15.0;0.0;78.2;78.2;25.2
GRE;202205080850;15.1;0.0;77.3;77.3;23.8
GRE;202205080900;15.0;0.0;76.8;76.8;20.2
GRE;202205080910;14.7;0.0;77.2;77.2;22.3
GRE;202205080920;14.8;0.0;77.4;77.4;18.7
GRE;202205080930;14.9;0.0;77.4;77.4;19.8
GRE;202205080940;15.2;0.0;76.3;76.3;23.8
GRE;202205080950;15.4;0.0;75.8;75.8;19.1
GRE;202205081000;15.6;0.0;74.4;74.4;21.2
GRE;202205081010;15.3;0.0;75.1;75.1;18.0
GRE;202205081020;15.0;0.0;76.3;76.3;15.8
GRE;202205081030;15.3;0.0;76.7;76.7;13.3
GRE;202205081040;15.4;0.0;76.5;76.5;13.0
GRE;202205081050;15.3;0.0;76.7;76.7;12.6
GRE;202205081100;16.1;0.0;75.6;75.6;11.2
GRE;202205081110;15.6;0.0;76.7;76.7;9.4
GRE;202205081120;15.9;0.0;76.0;76.0;7.2
GRE;202205081130;15.8;0.0;74.8;74.8;13.0
GRE;202205081140;16.5;0.0;72.0;72.0;14.0
GRE;202205081150;16.3;0.0;72.5;72.5;12.6
GRE;202205081200;15.9;0.0;72.8;72.8;13.7
GRE;202205081210;16.4;0.0;73.5;73.5;11.2
GRE;202205081220;17.0;0.0;72.1;72.1;7.2
GRE;202205081230;16.4;0.0;71.2;71.2;9.4
GRE;202205081240;16.4;0.0;72.1;72.1;7.2
GRE;202205081250;16.8;0.0;70.9;70.9;9.4
GRE;202205081300;17.0;0.0;65.3;65.3;13.3
GRE;202205081310;17.1;0.0;66.4;66.4;11.9
GRE;202205081320;16.6;0.0;68.1;68.1;12.2
GRE;202205081330;16.6;0.0;68.7;68.7;11.2
GRE;202205081340;16.9;0.0;71.2;71.2;9.4
GRE;202205081350;17.3;0.0;69.2;69.2;11.9
GRE;202205081400;18.0;0.0;63.6;63.6;18.4
GRE;202205081410;18.0;0.0;62.6;62.6;16.9
GRE;202205081420;17.7;0.0;63.7;63.7;13.7
GRE;202205081430;18.2;0.0;62.8;62.8;14.8
GRE;202205081440;18.1;0.0;62.0;62.0;17.3
GRE;202205081450;17.4;0.0;63.3;63.3;18.4
GRE;202205081500;17.2;0.0;64.2;64.2;18.0
GRE;202205081510;17.4;0.0;64.3;64.3;16.9
GRE;202205081520;17.6;0.0;64.2;64.2;14.8
GRE;202205081530;17.6;0.0;65.7;65.7;12.6
GRE;202205081540;17.4;0.0;65.0;65.0;15.8
GRE;202205081550;17.3;0.0;66.2;66.2;11.9
GRE;202205081600;17.5;0.0;67.7;67.7;10.1
GRE;202205081610;17.5;0.0;65.2;65.2;14.8
GRE;202205081620;17.3;0.0;67.9;67.9;11.9
GRE;202205081630;17.4;0.0;65.5;65.5;13.7
GRE;202205081640;17.3;0.0;64.4;64.4;13.7
GRE;202205081650;17.0;0.0;65.5;65.5;14.0
GRE;202205081700;16.8;0.0;65.9;65.9;16.2
GRE;202205081710;16.5;0.0;68.2;68.2;14.0
GRE;202205081720;16.4;0.0;69.5;69.5;12.2
GRE;202205081730;16.3;0.0;69.6;69.6;10.1
GRE;202205081740;16.4;0.0;67.3;67.3;10.8
GRE;202205081750;16.2;0.0;69.0;69.0;9.4
GRE;202205081800;16.0;0.0;69.7;69.7;8.6
GRE;202205081810;15.8;0.0;69.4;69.4;10.8
GRE;202205081820;15.1;0.0;73.9;73.9;11.5
GRE;202205081830;14.7;0.0;75.9;75.9;9.0
GRE;202205081840;14.7;0.0;74.8;74.8;10.4
GRE;202205081850;14.3;0.0;76.8;76.8;6.1
GRE;202205081900;14.1;0.0;78.3;78.3;6.5
GRE;202205081910;13.6;0.0;81.1;81.1;5.4
GRE;202205081920;14.1;0.0;77.5;77.5;3.6
GRE;202205081930;13.9;0.0;77.5;77.5;4.3
GRE;202205081940;13.5;0.0;81.3;81.3;4.0
GRE;202205081950;13.6;0.0;80.2;80.2;4.0
GRE;202205082000;13.3;0.0;82.5;82.5;4.0
GRE;202205082010;13.4;0.0;80.5;80.5;4.7
GRE;202205082020;12.9;0.0;83.9;83.9;3.6
GRE;202205082030;13.3;0.0;82.7;82.7;1.8
GRE;202205082040;13.2;0.0;82.6;82.6;2.2
GRE;202205082050;12.9;0.0;83.6;83.6;2.5
GRE;202205082100;12.0;0.0;87.9;87.9;3.6
GRE;202205082110;11.6;0.0;90.4;90.4;4.7
GRE;202205082120;12.4;0.0;88.0;88.0;4.3
GRE;202205082130;12.2;0.0;87.5;87.5;3.6
GRE;202205082140;12.1;0.0;88.9;88.9;4.7
GRE;202205082150;11.3;0.0;91.6;91.6;4.7
GRE;202205082200;10.6;0.0;90.6;90.6;6.1
GRE;202205082210;9.8;0.0;92.9;92.9;5.4
GRE;202205082220;9.5;0.0;92.9;92.9;6.5
GRE;202205082230;9.7;0.0;92.2;92.2;8.3
GRE;202205082240;9.0;0.0;92.6;92.6;7.2
GRE;202205082250;9.6;0.0;93.6;93.6;6.8
GRE;202205082300;9.3;0.0;90.8;90.8;9.0
GRE;202205082310;8.7;0.0;92.7;92.7;8.6
GRE;202205082320;8.5;0.0;93.0;93.0;8.3
GRE;202205082330;8.8;0.0;93.3;93.3;9.0
GRE;202205082340;9.1;0.0;92.2;92.2;9.0
GRE;202205082350;9.2;0.0;91.7;91.7;8.3
GRE;202205090000;9.0;0.0;93.2;93.2;7.2
GRE;202205090010;9.9;0.0;93.3;93.3;6.1
GRE;202205090020;9.3;0.0;92.3;92.3;6.1
GRE;202205090030;10.1;0.0;93.1;93.1;6.8
GRE;202205090040;10.9;0.0;92.9;92.9;7.9
GRE;202205090050;10.8;0.0;93.5;93.5;4.7
GRE;202205090100;10.8;0.0;94.2;94.2;5.4
GRE;202205090110;11.1;0.0;94.2;94.2;3.2
GRE;202205090120;11.4;0.0;92.2;92.2;2.5
GRE;202205090130;11.5;0.0;91.1;91.1;1.4
GRE;202205090140;11.4;0.0;91.5;91.5;2.2
GRE;202205090150;11.2;0.0;93.1;93.1;2.2
GRE;202205090200;11.6;0.0;91.1;91.1;0.4
GRE;202205090210;11.6;0.0;92.7;92.7;1.4
GRE;202205090220;11.4;0.0;94.5;94.5;2.2
GRE;202205090230;11.5;0.0;95.1;95.1;1.4
GRE;202205090240;11.7;0.0;94.2;94.2;2.5
GRE;202205090250;11.7;0.0;92.9;92.9;2.2
GRE;202205090300;11.8;0.0;91.9;91.9;0.7
GRE;202205090310;11.7;0.0;93.0;93.0;1.4
GRE;202205090320;11.7;0.0;94.0;94.0;1.8
GRE;202205090330;11.7;0.0;93.2;93.2;0.4
GRE;202205090340;11.8;0.0;93.1;93.1;0.4
GRE;202205090350;11.8;0.0;92.6;92.6;0.0
GRE;202205090400;11.6;0.0;93.8;93.8;0.0
GRE;202205090410;11.5;0.0;95.4;95.4;0.0
GRE;202205090420;11.7;0.0;96.1;96.1;0.4
GRE;202205090430;11.7;0.0;96.2;96.2;1.8
GRE;202205090440;11.7;0.0;96.6;96.6;1.8
GRE;202205090450;12.1;0.0;95.0;95.0;0.7
GRE;202205090500;11.9;0.0;95.9;95.9;2.2
GRE;202205090510;12.2;0.0;95.7;95.7;2.5
GRE;202205090520;12.4;0.0;94.7;94.7;3.2
GRE;202205090530;12.5;0.0;93.6;93.6;4.0
GRE;202205090540;12.7;0.0;92.6;92.6;4.3
GRE;202205090550;12.8;0.0;91.6;91.6;4.3
GRE;202205090600;13.1;0.0;90.3;90.3;4.3
GRE;202205090610;13.2;0.0;88.9;88.9;5.0
GRE;202205090620;13.4;0.0;88.7;88.7;5.0
GRE;202205090630;13.5;0.0;87.8;87.8;5.0
GRE;202205090640;13.7;0.0;87.4;87.4;5.0
GRE;202205090650;14.2;0.0;85.9;85.9;5.4
GRE;202205090700;14.2;0.0;84.2;84.2;6.8
GRE;202205090710;14.4;0.0;84.0;84.0;8.6
GRE;202205090720;14.6;0.0;83.6;83.6;9.0
GRE;202205090730;14.9;0.0;82.9;82.9;9.0
GRE;202205090740;15.0;0.0;80.3;80.3;10.1
GRE;202205090750;15.1;0.0;80.2;80.2;10.8
GRE;202205090800;15.3;0.0;79.1;79.1;9.7
GRE;202205090810;15.5;0.0;78.8;78.8;10.8
GRE;202205090820;15.8;0.0;77.5;77.5;10.1
GRE;202205090830;16.0;0.0;77.9;77.9;9.7
GRE;202205090840;16.2;0.0;76.5;76.5;9.0
GRE;202205090850;16.5;0.0;76.0;76.0;11.9
GRE;202205090900;16.9;0.0;74.5;74.5;10.4
GRE;202205090910;17.0;0.0;74.0;74.0;9.7
GRE;202205090920;17.0;0.0;71.5;71.5;9.4
GRE;202205090930;17.2;0.0;71.4;71.4;7.6
GRE;202205090940;17.8;0.0;69.0;69.0;9.4
GRE;202205090950;17.9;0.0;66.2;66.2;9.7
GRE;202205091000;18.0;0.0;64.2;64.2;8.6
GRE;202205091010;18.2;0.0;66.1;66.1;8.3
GRE;202205091020;18.7;0.0;65.9;65.9;10.8
GRE;202205091030;18.0;0.0;66.0;66.0;14.4
GRE;202205091040;18.7;0.0;65.9;65.9;11.9
GRE;202205091050;18.9;0.0;65.4;65.4;11.5
GRE;202205091100;18.7;0.0;63.3;63.3;11.5
GRE;202205091110;18.9;0.0;63.4;63.4;8.6
GRE;202205091120;19.2;0.0;64.0;64.0;10.4
GRE;202205091130;19.3;0.0;63.0;63.0;12.6
GRE;202205091140;19.5;0.0;63.2;63.2;13.0
GRE;202205091150;19.5;0.0;63.1;63.1;10.1
GRE;202205091200;19.7;0.0;63.6;63.6;10.8
GRE;202205091210;19.7;0.0;62.9;62.9;13.3
GRE;202205091220;19.5;0.0;60.0;60.0;8.6
GRE;202205091230;20.1;0.0;59.6;59.6;9.7
GRE;202205091240;20.5;0.0;58.3;58.3;9.7
GRE;202205091250;20.5;0.0;57.2;57.2;9.7
GRE;202205091300;20.8;0.0;56.7;56.7;9.7
GRE;202205091310;20.7;0.0;55.5;55.5;8.6
GRE;202205091320;20.8;0.0;54.9;54.9;9.7
GRE;202205091330;21.1;0.0;55.0;55.0;10.4
GRE;202205091340;20.9;0.0;54.5;54.5;12.2
GRE;202205091350;21.1;0.0;54.3;54.3;9.7
GRE;202205091400;21.4;0.0;54.2;54.2;9.0
GRE;202205091410;21.4;0.0;54.3;54.3;9.0
GRE;202205091420;21.1;0.0;54.0;54.0;9.0
GRE;202205091430;21.6;0.0;54.8;54.8;10.4
GRE;202205091440;21.3;0.0;53.1;53.1;9.4
GRE;202205091450;21.5;0.0;53.1;53.1;9.0
GRE;202205091500;21.5;0.0;52.4;52.4;10.1
GRE;202205091510;21.6;0.0;51.3;51.3;10.1
GRE;202205091520;21.6;0.0;51.2;51.2;8.6
GRE;202205091530;21.8;0.0;51.3;51.3;10.8
GRE;202205091540;21.7;0.0;50.1;50.1;7.9
GRE;202205091550;21.7;0.0;49.9;49.9;10.1
GRE;202205091600;21.7;0.0;52.0;52.0;10.1
GRE;202205091610;21.6;0.0;51.8;51.8;9.7
GRE;202205091620;21.6;0.0;50.7;50.7;9.4
GRE;202205091630;21.6;0.0;51.2;51.2;9.7
GRE;202205091640;21.5;0.0;51.5;51.5;7.6
GRE;202205091650;21.4;0.0;51.8;51.8;6.1
GRE;202205091700;21.1;0.0;54.6;54.6;5.8
GRE;202205091710;21.0;0.0;54.8;54.8;6.1
GRE;202205091720;20.8;0.0;54.6;54.6;6.5
GRE;202205091730;20.0;0.0;59.5;59.5;5.4
GRE;202205091740;19.8;0.0;62.7;62.7;5.8
GRE;202205091750;19.8;0.0;62.7;62.7;6.1
GRE;202205091800;19.3;0.0;61.7;61.7;6.8
GRE;202205091810;18.5;0.0;64.1;64.1;6.5
GRE;202205091820;17.5;0.0;67.7;67.7;6.1
GRE;202205091830;16.2;0.0;75.6;75.6;4.3
GRE;202205091840;16.3;0.0;78.0;78.0;3.2
GRE;202205091850;15.9;0.0;78.1;78.1;3.6
GRE;202205091900;15.5;0.0;78.7;78.7;4.7
GRE;202205091910;15.0;0.0;80.3;80.3;4.7
GRE;202205091920;15.0;0.0;78.6;78.6;4.0
GRE;202205091930;14.2;0.0;82.2;82.2;2.9
GRE;202205091940;14.1;0.0;82.6;82.6;3.2
GRE;202205091950;13.6;0.0;87.6;87.6;2.5
GRE;202205092000;14.0;0.0;86.6;86.6;2.2
GRE;202205092010;13.1;0.0;87.1;87.1;2.9
GRE;202205092020;13.8;0.0;85.2;85.2;1.1
GRE;202205092030;13.4;0.0;83.5;83.5;0.4
GRE;202205092040;13.2;0.0;86.6;86.6;0.0
GRE;202205092050;12.6;0.0;90.7;90.7;0.0
GRE;202205092100;11.7;0.0;92.8;92.8;0.0
GRE;202205092110;12.3;0.0;94.4;94.4;0.0
GRE;202205092120;12.3;0.0;93.1;93.1;0.0
GRE;202205092130;12.3;0.0;93.1;93.1;0.0
GRE;202205092140;12.1;0.0;93.6;93.6;0.0
GRE;202205092150;11.0;0.0;93.8;93.8;0.0
GRE;202205092200;11.5;0.0;94.8;94.8;0.0
GRE;202205092210;10.9;0.0;94.0;94.0;0.0
GRE;202205092220;11.2;0.0;95.6;95.6;0.0
GRE;202205092230;11.3;0.0;96.2;96.2;1.4
GRE;202205092240;11.3;0.0;94.4;94.4;1.4
GRE;202205092250;10.4;0.0;95.2;95.2;2.2
GRE;202205092300;10.8;0.0;96.9;96.9;2.9
GRE;202205092310;10.1;0.0;96.8;96.8;2.2
GRE;202205092320;10.0;0.0;97.3;97.3;0.7
GRE;202205092330;10.4;0.0;97.3;97.3;1.8
GRE;202205092340;10.0;0.0;96.8;96.8;0.7
GRE;202205092350;10.0;0.0;97.5;97.5;0.0
GRE;202205100000;9.8;0.0;98.2;98.2;0.0
GRE;202205100010;9.7;0.0;98.4;98.4;0.0
GRE;202205100020;9.8;0.0;98.5;98.5;0.0
GRE;202205100030;9.5;0.0;98.4;98.4;0.0
GRE;202205100040;9.1;0.0;98.7;98.7;0.0
GRE;202205100050;9.0;0.0;99.2;99.2;0.0
GRE;202205100100;8.8;0.0;99.2;99.2;0.0
GRE;202205100110;8.4;0.0;99.2;99.2;0.0
GRE;202205100120;7.8;0.0;99.2;99.2;0.0
GRE;202205100130;8.5;0.0;99.2;99.2;0.0
GRE;202205100140;8.6;0.0;99.2;99.2;0.0
GRE;202205100150;8.0;0.0;99.2;99.2;0.0
GRE;202205100200;7.9;0.0;99.2;99.2;0.0
GRE;202205100210;7.6;0.0;99.2;99.2;0.0
GRE;202205100220;7.9;0.0;99.2;99.2;0.0
GRE;202205100230;8.5;0.0;99.2;99.2;0.0
GRE;202205100240;8.3;0.0;99.2;99.2;0.0
GRE;202205100250;7.6;0.0;99.2;99.2;0.0
GRE;202205100300;8.1;0.0;99.2;99.2;0.0
GRE;202205100310;7.5;0.0;99.2;99.2;1.1
GRE;202205100320;7.5;0.0;99.2;99.2;2.9
GRE;202205100330;7.6;0.0;99.2;99.2;3.2
GRE;202205100340;7.6;0.0;99.2;99.2;2.5
GRE;202205100350;7.5;0.0;99.2;99.2;1.8
GRE;202205100400;7.1;0.0;99.2;99.2;0.7
GRE;202205100410;7.3;0.0;99.2;99.2;1.1
GRE;202205100420;7.1;0.0;99.2;99.2;2.2
GRE;202205100430;6.9;0.0;99.2;99.2;1.4

